area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus carinatus","Ridge scaled rattail","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0007992000,0.022569832535040007
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus carinatus","Ridge scaled rattail","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000004000,5.653760000000002e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus carinatus","Ridge scaled rattail","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000004000,5.653760000000002e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus carinatus","Ridge scaled rattail","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,28.2397320000,797.5050326256385
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus carinatus","Ridge scaled rattail","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0141340000,0.0001997756096
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus carinatus","Ridge scaled rattail","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Other,0.0141340000,0.0001997756096
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0079920000,6.3872064e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000040000,1.5999999999999996e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000040000,1.5999999999999996e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Bathyraja irrasa","Kerguelen sandpaper skate","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.2557440000,0.06540499353600002
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Bathyraja irrasa","Kerguelen sandpaper skate","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0001280000,1.6384e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2004,"Bathyraja irrasa","Kerguelen sandpaper skate","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0001280000,1.6384e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,4.9014316620,170296.287133566
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0024531690,0.040996216168610246
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0024531690,0.040996216168610246
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,4.4475679800,154527.15981744014
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0022260100,0.0372000409076946
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0022260100,0.03720004090769459
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,2.6245927800,91189.3578230949
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0013136100,0.021952437651563413
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Other,0.0013136100,0.021952437651563413
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,3.3150016800,20.394426304831622
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0016591600,5.1088191056e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0016591600,5.1088191056e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,2.8371600000,17.4546670320288
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0014200000,4.372407200000001e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0014200000,4.372407200000001e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,1.0389600000,4904.617817354837
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0005200000,0.00022887500068890447
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0005200000,0.00022887500068890447
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cephalopoda","Squids, cuttlefishes, octopuses","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0139860000,13.452699278494325
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cephalopoda","Squids, cuttlefishes, octopuses","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000070000,1.4863952760085738e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Cephalopoda","Squids, cuttlefishes, octopuses","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000070000,1.4863952760085738e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0043956000,5.4450934559999994e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000022000,1.3639999999999998e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000022000,1.3639999999999998e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0079920000,9.900169920000002e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000040000,2.48e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0000040000,2.48e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,139.2556449600,43935.729506505115
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0696975200,0.010985227901520397
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Other,0.0696975200,0.010985227901520397
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0179820000,9.247798666726965
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000090000,7.231291814964727e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000090000,7.231291814964727e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0079920000,4.110132740767542
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000040000,3.2139074733176566e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0000040000,3.2139074733176566e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0179820000,0.00032335232400000006
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000090000,8.100000000000002e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Myctophidae","Lanternfishes","Small pelagics (<30 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000090000,8.100000000000002e-11
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.1028970000,1.70854719367316
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000515000,4.279923551362061e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000515000,4.279923551362061e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,2.8131840000,46.71134851828755
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0014080000,1.1701227884112197e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrouridae","Grenadiers, rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0014080000,1.1701227884112197e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0009390600,0.06219818758117081
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000004700,1.55806927e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pelagic trawl,Other,0.0000004700,1.55806927e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,64.8349801200,4294.313734293059
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0324499400,0.0010757288154753999
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Other,0.0324499400,0.0010757288154753999
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,4,2005,"Bathylagus","Blacksmelts","Small bathypelagics (<30 cm)","Salmon, smelts, etc","Australia",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0003396600,1.1536891559999999e-07
